pair,model_1,model_2,scenario,condition,episode_idx,correct,final_choice,n_turns,guide_goal_failure,guide_says_leave,no_leave,null_choice,ambiguous_leave,substring_match,prompt_leakage,cascade_leakage,repetitive_loop,max_turns_hit,single_word_seeker,multi_leave,ava_parroting,parenthetical_aside,meta_commentary,tier1_count,tier2_count,tier3_count,any_quality_issue,measurement_suspect
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,shared_help,306,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,shared_deceive,307,1,mantle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,ignorance_help,308,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,ignorance_deceive,309,0,,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,shared_help,30,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,false_help,310,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,vase_table_mantle,false_deceive,311,0,table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,shared_help,312,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,shared_deceive,313,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,ignorance_help,314,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,ignorance_deceive,315,1,table,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,false_help,316,0,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bowl_table_counter,false_deceive,317,0,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,shared_help,318,1,pocket,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,shared_deceive,319,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,shared_deceive,31,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,ignorance_help,320,1,pocket,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,ignorance_deceive,321,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,false_help,322,0,drawer,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,false_deceive,323,0,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,shared_help,324,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,shared_deceive,325,1,bench,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,ignorance_help,326,1,bench,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,ignorance_deceive,327,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,false_help,328,0,case,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,drill_bench_case,false_deceive,329,0,case,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,ignorance_help,32,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,shared_help,330,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,shared_deceive,331,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,ignorance_help,332,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,ignorance_deceive,333,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,false_help,334,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,medal_shelf_box,false_deceive,335,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,shared_help,336,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,shared_deceive,337,1,locker,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,ignorance_help,338,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,ignorance_deceive,339,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,ignorance_deceive,33,1,shelf,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,false_help,340,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,false_deceive,341,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,shared_help,342,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,shared_deceive,343,1,drawer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,ignorance_help,344,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,ignorance_deceive,345,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,false_help,346,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,false_deceive,347,0,hook,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,shared_help,348,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,shared_deceive,349,1,hook,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,false_help,34,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,ignorance_help,350,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,ignorance_deceive,351,0,table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,false_help,352,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,leash_hook_table,false_deceive,353,0,table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,shared_help,354,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,shared_deceive,355,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,ignorance_help,356,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,ignorance_deceive,357,0,floor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,false_help,358,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,false_deceive,359,0,floor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,false_deceive,35,0,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,shared_help,360,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,shared_deceive,361,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,ignorance_help,362,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,ignorance_deceive,363,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,false_help,364,0,tray,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,clip_desk_tray,false_deceive,365,0,tray,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,shared_help,366,1,floor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,shared_deceive,367,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,ignorance_help,368,1,floor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,ignorance_deceive,369,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,hat_hook_chair,shared_help,36,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,false_help,370,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,plug_desk_floor,false_deceive,371,0,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,shared_help,372,1,gate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,shared_deceive,373,1,gate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,ignorance_help,374,0,,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,ignorance_deceive,375,1,gate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,false_help,376,0,shed,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lock_gate_shed,false_deceive,377,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,shared_help,378,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,shared_deceive,379,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,hat_hook_chair,shared_deceive,37,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,ignorance_help,380,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,ignorance_deceive,381,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,false_help,382,0,stove,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,pan_stove_shelf,false_deceive,383,0,stove,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,shared_help,384,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,shared_deceive,385,0,case,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,ignorance_help,386,1,bag,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,ignorance_deceive,387,0,case,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,false_help,388,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,lens_bag_case,false_deceive,389,0,case,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,hat_hook_chair,ignorance_help,38,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,shared_help,390,1,bag,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,shared_deceive,391,1,bag,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,ignorance_help,392,1,bag,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,ignorance_deceive,393,0,pot,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,false_help,394,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,seed_pot_bag,false_deceive,395,0,pot,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,shared_help,396,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,shared_deceive,397,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,ignorance_help,398,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,ignorance_deceive,399,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,hat_hook_chair,ignorance_deceive,39,0,,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,key_in_boxes,ignorance_deceive,3,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,false_help,400,0,,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,bulb_box_shelf,false_deceive,401,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,shared_help,402,1,basket,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,shared_deceive,403,1,basket,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,ignorance_help,404,0,rack,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,ignorance_deceive,405,0,rack,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,false_help,406,0,rack,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,cloth_rack_basket,false_deceive,407,0,rack,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,stapler_desk_drawer,shared_help,408,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen3-8B x allenai_OLMo-3-7B-Instruct,Qwen3-8B,allenai_OLMo-3-7B-Instruct,stapler_desk_drawer,shared_deceive,409,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
