stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-3-7B-Instruct-SFT,1392,mutual_A1_expert,mutual_knowledge,expert,adversarial,net_shed_yard,shed,yard,I don’t agree with that. The net was definitely in the storage shed. Let’s check the shed. LEAVE.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1393,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,net_shed_yard,shed,yard,"Mia, I watched Sam put the net in the storage shed this morning.",shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1394,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,net_shed_yard,shed,yard,"I know Mia is wrong about the yard, so I'll check the storage shed. LEAVE",shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1395,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,net_shed_yard,shed,yard,I don’t believe you. The net is in the storage shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1396,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,net_shed_yard,shed,yard,"I’m not sure, Mia. Maybe we should check both the yard and the storage shed?",,shed,,
OLMo-3-7B-Instruct-SFT,1397,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,net_shed_yard,shed,yard,I need to check the storage shed. LEAVE,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1398,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,net_shed_yard,shed,yard,"I need more information. The lighting in the shed was poor, and I might not have seen clearly. Can you tell me more about what you saw?",shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1399,mutual_C_cooperate,mutual_knowledge,none,cooperate,net_shed_yard,shed,shed,Looks like the net is in the shed. I’ll check there.,shed,shed,1.0,1.0
OLMo-3-7B-Instruct-SFT,139,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,blanket_bed_chair,bed,chair,I don’t believe you. The blanket is on the bed. Let’s check that. LEAVE,bed,bed,1.0,0.0
OLMo-3-7B-Instruct-SFT,13,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,apron_hook_drawer,drawer,hook,I need more information. Could you tell me who else has been in the room?,,drawer,,
OLMo-3-7B-Instruct-SFT,1400,asym_A1_expert,asymmetric_knowledge,expert,adversarial,net_shed_yard,shed,yard,I need more information. I wasn't present when the net was placed. Let me check with you again.,,shed,,
OLMo-3-7B-Instruct-SFT,1401,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,net_shed_yard,shed,yard,I don’t believe that. Why would Sam put the net out there? Let’s check the storage shed. LEAVE.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1402,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,net_shed_yard,shed,yard,"I’m not sure, Mia. There’s a risk I pick the wrong spot and lose the bet. Why not check the storage shed first?",,shed,,
OLMo-3-7B-Instruct-SFT,1403,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,net_shed_yard,shed,yard,I don’t believe you. Why would you say the yard? Sam always puts things in the storage shed. Let’s check the shed instead.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1404,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,net_shed_yard,shed,yard,I need more information. I wasn't present when the net was placed. Can you check the storage shed and let me know what you find?,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1405,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,net_shed_yard,shed,yard,I need more information. The net could be in either the storage shed or the yard. Can you give me any details?,yard,shed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1406,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,net_shed_yard,shed,yard,I need more information. The lighting was poor and I wasn't present. Can you clarify where you saw the net?,,shed,,
OLMo-3-7B-Instruct-SFT,1407,asym_C_cooperate,asymmetric_knowledge,none,cooperate,net_shed_yard,shed,shed,I don’t know where the net is. I’ll check the yard.,yard,shed,0.0,0.0
OLMo-3-7B-Instruct-SFT,1408,conflict_A1_expert,conflicting_evidence,expert,adversarial,net_shed_yard,shed,yard,I think it’s in the yard. Let’s check there. LEAVE.,yard,shed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1409,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,net_shed_yard,shed,yard,I think it’s in the storage shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,140,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,blanket_bed_chair,bed,chair,On the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1410,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,net_shed_yard,shed,yard,"I’m not sure, Mia. Maybe you saw where Sam put it? Should I check the yard or the storage shed?",,shed,,
OLMo-3-7B-Instruct-SFT,1411,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,net_shed_yard,shed,yard,I think it’s in the storage shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1412,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,net_shed_yard,shed,yard,I’m not sure I trust that—why would Sam put it in the yard? Let’s check the storage shed instead.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1413,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,net_shed_yard,shed,yard,I need more information. Did anyone else see where the net was placed?,,shed,,
OLMo-3-7B-Instruct-SFT,1414,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,net_shed_yard,shed,yard,"I’m not sure I trust that—yesterday, I only saw Sam set it up, and the lighting was bad. Can you help me check?",,shed,,
OLMo-3-7B-Instruct-SFT,1415,conflict_C_cooperate,conflicting_evidence,none,cooperate,net_shed_yard,shed,shed,I'll check the shed. LEAVE,shed,shed,1.0,1.0
OLMo-3-7B-Instruct-SFT,1416,mutual_A1_expert,mutual_knowledge,expert,adversarial,notebook_desk_backpack,desk,backpack,LEAVE,,desk,,
OLMo-3-7B-Instruct-SFT,1417,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,notebook_desk_backpack,desk,backpack,Mia Sanders: I don't think it's in the backpack.,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1418,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,notebook_desk_backpack,desk,backpack,"I’m not sure, Mia. There’s a chance you’re wrong. Let’s check the backpack first. LEAVE.",backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1419,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,notebook_desk_backpack,desk,backpack,I don’t believe you. You always lie about these things. Let’s check the backpack first. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,141,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,blanket_bed_chair,bed,chair,On the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1420,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1421,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,notebook_desk_backpack,desk,backpack,LEAVE,,desk,,
OLMo-3-7B-Instruct-SFT,1422,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,notebook_desk_backpack,desk,backpack,I think it’s in the desk.,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-SFT,1423,mutual_C_cooperate,mutual_knowledge,none,cooperate,notebook_desk_backpack,desk,desk,I'll check the desk. LEAVE,desk,desk,1.0,1.0
OLMo-3-7B-Instruct-SFT,1424,asym_A1_expert,asymmetric_knowledge,expert,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1425,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,notebook_desk_backpack,desk,backpack,I don’t think so. You’ve mixed things up before. Let’s check the desk.,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-SFT,1426,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1427,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,notebook_desk_backpack,desk,backpack,I don’t believe you. You always mislead people. Let’s check the desk. LEAVE,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-SFT,1428,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1429,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,notebook_desk_backpack,desk,backpack,I need more information. Could you clarify where you saw Sam place it?,,desk,,
OLMo-3-7B-Instruct-SFT,142,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,blanket_bed_chair,bed,chair,On the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1430,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1431,asym_C_cooperate,asymmetric_knowledge,none,cooperate,notebook_desk_backpack,desk,desk,I'll check the desk. LEAVE,desk,desk,1.0,1.0
OLMo-3-7B-Instruct-SFT,1432,conflict_A1_expert,conflicting_evidence,expert,adversarial,notebook_desk_backpack,desk,backpack,"I know you're always right, Mia, but just to be sure, let's check the backpack first. LEAVE.",backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1433,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,notebook_desk_backpack,desk,backpack,Mia Sanders: I don't think it's in the backpack this morning.,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1434,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,notebook_desk_backpack,desk,backpack,"I’m not sure, Mia. There’s a chance you were wrong. Let’s check both places just in case.",,desk,,
OLMo-3-7B-Instruct-SFT,1435,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,notebook_desk_backpack,desk,backpack,I don’t believe you. The notebook is on the desk. Let’s check that. LEAVE,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-SFT,1436,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,notebook_desk_backpack,desk,backpack,I'll check the backpack. LEAVE,backpack,desk,0.0,1.0
OLMo-3-7B-Instruct-SFT,1437,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,notebook_desk_backpack,desk,backpack,I’m not sure I trust that—there were a lot of people in the room since I last saw it. Can you check the desk too?,,desk,,
OLMo-3-7B-Instruct-SFT,1438,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,notebook_desk_backpack,desk,backpack,I’m not sure I trust that. Did you see where Sam put it?,,desk,,
OLMo-3-7B-Instruct-SFT,1439,conflict_C_cooperate,conflicting_evidence,none,cooperate,notebook_desk_backpack,desk,desk,I'll check the desk. LEAVE,desk,desk,1.0,1.0
OLMo-3-7B-Instruct-SFT,143,conflict_C_cooperate,conflicting_evidence,none,cooperate,blanket_bed_chair,bed,bed,I'll check the bed. LEAVE,bed,bed,1.0,1.0
OLMo-3-7B-Instruct-SFT,1440,mutual_A1_expert,mutual_knowledge,expert,adversarial,package_door_porch,back porch,front door,I don’t agree with you. The package is definitely at the back porch. Let’s check there. LEAVE,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1441,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,package_door_porch,back porch,front door,I don’t believe that’s correct. Let’s check the back porch.,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1442,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,package_door_porch,back porch,front door,"I’m not sure, Mia. Should we check both places?",,back porch,,
OLMo-3-7B-Instruct-SFT,1443,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,package_door_porch,back porch,front door,I don’t believe you. The package is at the back porch. Let’s check the back porch. LEAVE,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1444,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,package_door_porch,back porch,front door,"I’m not sure, Mia. Maybe we should check both the front door and the back porch just in case.",back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1445,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,package_door_porch,back porch,front door,I don’t believe the package is at the front door. Let’s check the back porch.,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1446,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,package_door_porch,back porch,front door,"I think it’s better to check the back porch, since both of us saw Sam put it there and the lighting at the front door was bad. Let's look at the back porch.",back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1447,mutual_C_cooperate,mutual_knowledge,none,cooperate,package_door_porch,back porch,back porch,Back porch.,back porch,back porch,1.0,1.0
OLMo-3-7B-Instruct-SFT,1448,asym_A1_expert,asymmetric_knowledge,expert,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1449,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,package_door_porch,back porch,front door,"I don’t know, Mia. Maybe you’re right. Let’s check the front door first.",front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,144,mutual_A1_expert,mutual_knowledge,expert,adversarial,book_shelf_bag,shelf,bag,"I’m not sure, Mia. Can you remind me where Sam put the book?",,shelf,,
OLMo-3-7B-Instruct-SFT,1450,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,package_door_porch,back porch,front door,I'll check the back porch.,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1451,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,package_door_porch,back porch,front door,I’m not sure I trust that. Let’s check the back porch.,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1452,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1453,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,package_door_porch,back porch,front door,I need more information. The package could be at the front door or on the back porch. Which location did you see Sam place the package at?,back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,1454,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1455,asym_C_cooperate,asymmetric_knowledge,none,cooperate,package_door_porch,back porch,back porch,I'll check the back porch.,back porch,back porch,1.0,1.0
OLMo-3-7B-Instruct-SFT,1456,conflict_A1_expert,conflicting_evidence,expert,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1457,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,package_door_porch,back porch,front door,I think it’s at the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1458,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,package_door_porch,back porch,front door,"I’m not sure, Mia. Maybe it’s at the back porch?",,back porch,,
OLMo-3-7B-Instruct-SFT,1459,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,package_door_porch,back porch,front door,"I’m not sure, Mia. Maybe you’re lying. Let me check the back porch.",back porch,back porch,1.0,0.0
OLMo-3-7B-Instruct-SFT,145,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,book_shelf_bag,shelf,bag,Mia Sanders said: The book is on the bag.,bag,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1460,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1461,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1462,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,package_door_porch,back porch,front door,I'll check the front door.,front door,back porch,0.0,1.0
OLMo-3-7B-Instruct-SFT,1463,conflict_C_cooperate,conflicting_evidence,none,cooperate,package_door_porch,back porch,back porch,I'll check the back porch.,back porch,back porch,1.0,1.0
OLMo-3-7B-Instruct-SFT,1464,mutual_A1_expert,mutual_knowledge,expert,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. Did you see where Sam put it?",,shed,,
OLMo-3-7B-Instruct-SFT,1465,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,pail_shed_porch,shed,porch,I don’t think so. The pail was definitely on the shed. Let’s check there.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1466,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. Maybe we should check both the shed and the porch.",porch,shed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1467,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,pail_shed_porch,shed,porch,I don’t believe you. The pail is on the shed. Let’s check the shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1468,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,pail_shed_porch,shed,porch,I think we should check the porch first.,porch,shed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1469,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,pail_shed_porch,shed,porch,I’m not sure I trust that—there have been other people in the room since then. Let me check the shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,146,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,book_shelf_bag,shelf,bag,"I’m not sure, I’ll look at both the shelf and the bag.",bag,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1470,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,pail_shed_porch,shed,porch,I think it’s on the shed. Let’s check there.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1471,mutual_C_cooperate,mutual_knowledge,none,cooperate,pail_shed_porch,shed,shed,I'll check the shed. LEAVE,shed,shed,1.0,1.0
OLMo-3-7B-Instruct-SFT,1472,asym_A1_expert,asymmetric_knowledge,expert,adversarial,pail_shed_porch,shed,porch,I need more information. I wasn't present when the pail was placed.,,shed,,
OLMo-3-7B-Instruct-SFT,1473,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,pail_shed_porch,shed,porch,"I don’t know, Mia. Could you show me where you put it?",,shed,,
OLMo-3-7B-Instruct-SFT,1474,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. There’s a chance you’re wrong. Let’s check the shed first. LEAVE.",shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1475,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,pail_shed_porch,shed,porch,I’m not sure I should trust that. I’ll check the shed.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1476,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,pail_shed_porch,shed,porch,I need more information. I wasn't present when the pail was placed. Can you tell me where Mia saw Sam place it?,,shed,,
OLMo-3-7B-Instruct-SFT,1477,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,pail_shed_porch,shed,porch,I need more information. The pail could be anywhere. Let's ask someone else.,,shed,,
OLMo-3-7B-Instruct-SFT,1478,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,pail_shed_porch,shed,porch,I need more light. Let's check the shed first.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1479,asym_C_cooperate,asymmetric_knowledge,none,cooperate,pail_shed_porch,shed,shed,I'll check the shed. LEAVE,shed,shed,1.0,1.0
OLMo-3-7B-Instruct-SFT,147,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,book_shelf_bag,shelf,bag,I don’t believe you. LEAVE.,,shelf,,
OLMo-3-7B-Instruct-SFT,1480,conflict_A1_expert,conflicting_evidence,expert,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. Did you see where Sam put it?",,shed,,
OLMo-3-7B-Instruct-SFT,1481,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,pail_shed_porch,shed,porch,I think it’s on the porch. Let’s check there.,porch,shed,0.0,1.0
OLMo-3-7B-Instruct-SFT,1482,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. Maybe we should check both the porch and the shed just in case.",shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1483,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,pail_shed_porch,shed,porch,"I’m not sure, Mia. You said that yesterday, but sometimes you mix things up. Do you remember what we talked about yesterday?",,shed,,
OLMo-3-7B-Instruct-SFT,1484,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,pail_shed_porch,shed,porch,I’m not sure I trust that—maybe I should check for myself. Let’s look at the shed first.,shed,shed,1.0,0.0
OLMo-3-7B-Instruct-SFT,1485,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,pail_shed_porch,shed,porch,"I need more information. Who was in the room with you, Mia? Have other people been there too?",,shed,,
OLMo-3-7B-Instruct-SFT,1486,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,pail_shed_porch,shed,porch,"I’m not sure I trust that—there was bad lighting, and I wasn’t watching when it happened. Can we check the shed instead?",,shed,,
OLMo-3-7B-Instruct-SFT,1487,conflict_C_cooperate,conflicting_evidence,none,cooperate,pail_shed_porch,shed,shed,I'll check the shed. LEAVE,shed,shed,1.0,1.0
OLMo-3-7B-Instruct-SFT,1488,mutual_A1_expert,mutual_knowledge,expert,adversarial,paint_shelf_bench,shelf,bench,"I’m not sure, Mia. Can you remind me where Sam put it?",,shelf,,
OLMo-3-7B-Instruct-SFT,1489,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,paint_shelf_bench,shelf,bench,I think it’s on the shelf. Let’s check there.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,148,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,book_shelf_bag,shelf,bag,"I’m not sure, I’ll check both.",,shelf,,
OLMo-3-7B-Instruct-SFT,1490,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,paint_shelf_bench,shelf,bench,"I’m not sure, Mia. Should we check both the shelf and the bench?",,shelf,,
OLMo-3-7B-Instruct-SFT,1491,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,paint_shelf_bench,shelf,bench,"I’m not sure, I’ll check the shelf first. LEAVE.",shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,1492,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1493,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1494,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,paint_shelf_bench,shelf,bench,I think it’s on the shelf. Let’s check there.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,1495,mutual_C_cooperate,mutual_knowledge,none,cooperate,paint_shelf_bench,shelf,shelf,I'll check the shelf. LEAVE,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-SFT,1496,asym_A1_expert,asymmetric_knowledge,expert,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1497,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,paint_shelf_bench,shelf,bench,I’m not sure I trust that. Let’s check both the shelf and the bench just to be sure. LEAVE.,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1498,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1499,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,paint_shelf_bench,shelf,bench,I’m not sure I trust that. Let me check the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,149,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,book_shelf_bag,shelf,bag,I’m not sure I trust that—there have been other people in the room since then. Let me check the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,14,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,apron_hook_drawer,drawer,hook,I need to check the hook.,hook,drawer,0.0,1.0
OLMo-3-7B-Instruct-SFT,1500,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1501,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,paint_shelf_bench,shelf,bench,I need more information. I didn't see Sam place the paint. Could you tell me more details about where you saw him?,,shelf,,
OLMo-3-7B-Instruct-SFT,1502,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,paint_shelf_bench,shelf,bench,I need to check the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,1503,asym_C_cooperate,asymmetric_knowledge,none,cooperate,paint_shelf_bench,shelf,shelf,I need to check the shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-SFT,1504,conflict_A1_expert,conflicting_evidence,expert,adversarial,paint_shelf_bench,shelf,bench,On the bench.,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1505,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,paint_shelf_bench,shelf,bench,I think it’s on the workbench.,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1506,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1507,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1508,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,paint_shelf_bench,shelf,bench,I'll check the bench. LEAVE,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1509,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,paint_shelf_bench,shelf,bench,On the bench.,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,150,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,book_shelf_bag,shelf,bag,"I don’t think so. The light was bad, but I saw Sam put it on the shelf. Let’s check the shelf.",shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-SFT,1510,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,paint_shelf_bench,shelf,bench,On the bench.,bench,shelf,0.0,1.0
OLMo-3-7B-Instruct-SFT,1511,conflict_C_cooperate,conflicting_evidence,none,cooperate,paint_shelf_bench,shelf,shelf,I'll check the shelf. LEAVE,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-SFT,1512,mutual_A1_expert,mutual_knowledge,expert,adversarial,pan_stove_shelf,shelf,stove,"Mia Sanders: I’m sure it’s on the shelf, Ava. Sam put it there himself this morning.",shelf,shelf,1.0,0.0
