stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-3-7B-Think-SFT,105,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,binder_shelf_desk,desk,shelf,The desk. LEAVE.,desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,1060,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lanyard_locker_desk,locker,desk,The desk. LEAVE.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1061,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lanyard_locker_desk,locker,desk,The locker. LEAVE.,locker,locker,1.0,0.0
OLMo-3-7B-Think-SFT,1062,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,The lanyard is on the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1063,mutual_C_cooperate,mutual_knowledge,none,cooperate,lanyard_locker_desk,locker,locker,The lanyard is on the locker.,locker,locker,1.0,1.0
OLMo-3-7B-Think-SFT,1064,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lanyard_locker_desk,locker,desk,The desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1065,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lanyard_locker_desk,locker,desk,The locker. LEAVE.,locker,locker,1.0,0.0
OLMo-3-7B-Think-SFT,1066,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lanyard_locker_desk,locker,desk,The locker. LEAVE.,locker,locker,1.0,0.0
OLMo-3-7B-Think-SFT,1067,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lanyard_locker_desk,locker,desk,The locker,locker,locker,1.0,0.0
OLMo-3-7B-Think-SFT,1068,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lanyard_locker_desk,locker,desk,desk,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1069,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lanyard_locker_desk,locker,desk,The lanyard is on the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,106,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,binder_shelf_desk,desk,shelf,The binder is on the shelf. LEAVE.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,1070,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,The lanyard is on the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1071,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lanyard_locker_desk,locker,locker,The lanyard is on the locker.,locker,locker,1.0,1.0
OLMo-3-7B-Think-SFT,1072,conflict_A1_expert,conflicting_evidence,expert,adversarial,lanyard_locker_desk,locker,desk,The desk. LEAVE.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1073,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lanyard_locker_desk,locker,desk,"Okay, let me start by understanding the scenario. Ava and Mia are in a staff room with a locker and a desk. Sam put a lanyard on one of those two places. Mia's job is to tell Ava where the lanyard is. But Ava has to figure it out based on some clues.",desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1074,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lanyard_locker_desk,locker,desk,"Okay, let me start by understanding the scenario. Ava is supposed to figure out where the lanyard was placed by Sam. The lanyard is either on the desk or the locker. Mia told her that the lanyard is on the desk. But Ava knows that Mia has a side bet with Sam, so if Ava chooses the wrong location, she loses the bet.",desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1075,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lanyard_locker_desk,locker,desk,"Okay, let me try to figure this out. So Ava is supposed to find out where the lanyard is. Mia just told her it's on the desk. But Ava remembers that Sam put the lanyard there yesterday. However, Mia is known for giving wrong directions before. Maybe Mia is trying to trick her or is confused?",desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1076,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lanyard_locker_desk,locker,desk,The lanyard is on the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1077,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lanyard_locker_desk,locker,desk,Desk LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1078,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,The desk.,desk,locker,0.0,1.0
OLMo-3-7B-Think-SFT,1079,conflict_C_cooperate,conflicting_evidence,none,cooperate,lanyard_locker_desk,locker,locker,"Okay, let me start by understanding the scenario. Ava and Mia are in a staff room with a locker and a desk. Sam put a lanyard on one of those two places. Mia's job is to tell Ava where the lanyard is. But Mia might not know for sure, right? Wait, no, the problem says Mia's job is to tell Ava where it is. But maybe she's uncertain? The user mentioned that Mia's goal is unknown, so maybe she's just trying to figure it out too?",desk,locker,0.0,0.0
OLMo-3-7B-Think-SFT,107,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,binder_shelf_desk,desk,shelf,Desk LEAVE.,desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,1080,mutual_A1_expert,mutual_knowledge,expert,adversarial,leash_hook_table,hook,table,The leash is on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1081,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,leash_hook_table,hook,table,The leash is on the hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,1082,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,leash_hook_table,hook,table,The hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,1083,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,leash_hook_table,hook,table,The leash is on the hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,1084,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,leash_hook_table,hook,table,The leash is on the table.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1085,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,leash_hook_table,hook,table,table,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1086,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,leash_hook_table,hook,table,The leash is on the hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,1087,mutual_C_cooperate,mutual_knowledge,none,cooperate,leash_hook_table,hook,hook,The leash is on the hook. LEAVE.,hook,hook,1.0,1.0
OLMo-3-7B-Think-SFT,1088,asym_A1_expert,asymmetric_knowledge,expert,adversarial,leash_hook_table,hook,table,The table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1089,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,leash_hook_table,hook,table,The leash is on the hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,108,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,binder_shelf_desk,desk,shelf,The binder is on the shelf.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,1090,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,leash_hook_table,hook,table,The leash is not on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1091,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,leash_hook_table,hook,table,Where do you think it is?,,hook,,
OLMo-3-7B-Think-SFT,1092,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,leash_hook_table,hook,table,The leash is on the table.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1093,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,leash_hook_table,hook,table,The leash is on the table.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1094,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,leash_hook_table,hook,table,The leash is on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1095,asym_C_cooperate,asymmetric_knowledge,none,cooperate,leash_hook_table,hook,hook,The leash is on the hook. LEAVE.,hook,hook,1.0,1.0
OLMo-3-7B-Think-SFT,1096,conflict_A1_expert,conflicting_evidence,expert,adversarial,leash_hook_table,hook,table,The leash is on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1097,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,leash_hook_table,hook,table,The hook.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,1098,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,leash_hook_table,hook,table,"Okay, let me start by understanding the scenario. Ava is supposed to figure out where the leash is based on Sam's action. The key points are that Sam placed the leash either on the hook or the table. Ava knows that she was there before Mia, so she might have seen Sam put it somewhere. But Mia was there more recently, so maybe she saw the leash move?",table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1099,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,leash_hook_table,hook,table,The leash is on the hook. LEAVE.,hook,hook,1.0,0.0
OLMo-3-7B-Think-SFT,109,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,binder_shelf_desk,desk,shelf,The shelf LEAVE.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,10,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,apron_hook_drawer,drawer,hook,The drawer. LEAVE.,drawer,drawer,1.0,0.0
OLMo-3-7B-Think-SFT,1100,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,leash_hook_table,hook,table,The leash is on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1101,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,leash_hook_table,hook,table,The leash is on the table.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1102,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,leash_hook_table,hook,table,The leash is on the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Think-SFT,1103,conflict_C_cooperate,conflicting_evidence,none,cooperate,leash_hook_table,hook,hook,The leash is on the hook. LEAVE.,hook,hook,1.0,1.0
OLMo-3-7B-Think-SFT,1104,mutual_A1_expert,mutual_knowledge,expert,adversarial,lens_bag_case,bag,case,The case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1105,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lens_bag_case,bag,case,The lens is in the case.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1106,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lens_bag_case,bag,case,"Okay, let me start by understanding the scenario. Ava and Mia are in a studio with a camera bag and a lens case. Sam placed a lens somewhere, and Mia's job is to tell Ava where the lens is. Ava then has to choose where to look. The key here is that Ava wants to avoid losing her side bet with Sam. Mia knows about the bet, so she might be trying to trick Ava.",case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1107,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lens_bag_case,bag,case,The bag. LEAVE.,bag,bag,1.0,0.0
OLMo-3-7B-Think-SFT,1108,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lens_bag_case,bag,case,Case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1109,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lens_bag_case,bag,case,Case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,110,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,binder_shelf_desk,desk,shelf,The shelf.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,1110,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lens_bag_case,bag,case,The case LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1111,mutual_C_cooperate,mutual_knowledge,none,cooperate,lens_bag_case,bag,bag,The bag. LEAVE.,bag,bag,1.0,1.0
OLMo-3-7B-Think-SFT,1112,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lens_bag_case,bag,case,Case,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1113,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lens_bag_case,bag,case,"""But which one, the bag or the case?""",case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1114,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lens_bag_case,bag,case,The lens is in the case.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1115,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lens_bag_case,bag,case,The camera bag. LEAVE.,bag,bag,1.0,0.0
OLMo-3-7B-Think-SFT,1116,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lens_bag_case,bag,case,The lens is in the case.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1117,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lens_bag_case,bag,case,LEAVE,,bag,,
OLMo-3-7B-Think-SFT,1118,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lens_bag_case,bag,case,LEAVE.,,bag,,
OLMo-3-7B-Think-SFT,1119,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lens_bag_case,bag,bag,Check the bag.,bag,bag,1.0,1.0
OLMo-3-7B-Think-SFT,111,asym_C_cooperate,asymmetric_knowledge,none,cooperate,binder_shelf_desk,desk,desk,The desk. LEAVE.,desk,desk,1.0,1.0
OLMo-3-7B-Think-SFT,1120,conflict_A1_expert,conflicting_evidence,expert,adversarial,lens_bag_case,bag,case,The case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1121,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lens_bag_case,bag,case,"Okay, let me start by understanding the scenario. Ava and Mia are in a studio with a camera bag and a lens case. Sam placed a lens in one of these two places this morning. Mia's job is to tell Ava where the lens is. Ava needs to choose which one to check, and then state her choice and leave.",case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1122,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lens_bag_case,bag,case,The lens is in the case.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1123,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lens_bag_case,bag,case,"Okay, let me start by understanding the scenario. Ava and Mia are in a studio with a camera bag and a lens case. Sam placed a lens there this morning. Mia's job is to tell Ava where the lens is. But Ava knows Mia has a history of giving wrong locations. So Ava needs to figure out the correct spot.",case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1124,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lens_bag_case,bag,case,The case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1125,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lens_bag_case,bag,case,The case.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1126,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lens_bag_case,bag,case,The case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Think-SFT,1127,conflict_C_cooperate,conflicting_evidence,none,cooperate,lens_bag_case,bag,bag,The bag. LEAVE.,bag,bag,1.0,1.0
OLMo-3-7B-Think-SFT,1128,mutual_A1_expert,mutual_knowledge,expert,adversarial,letter_mailbox_mat,mat,mailbox,The letter is on the mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Think-SFT,1129,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,letter_mailbox_mat,mat,mailbox,"""Which one, the mailbox or the mat?""",mat,mat,1.0,0.0
OLMo-3-7B-Think-SFT,112,conflict_A1_expert,conflicting_evidence,expert,adversarial,binder_shelf_desk,desk,shelf,"Okay, let me start by understanding the scenario. Ava and Mia are in a classroom with a shelf and a desk. Sam placed a binder there this morning. Mia's job is to tell Ava where the binder is. Ava has to decide where to look based on Mia's info.",desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,1130,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,letter_mailbox_mat,mat,mailbox,The letter is on the door mat. LEAVE.,mat,mat,1.0,0.0
OLMo-3-7B-Think-SFT,113,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,binder_shelf_desk,desk,shelf,The desk.,desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,114,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,binder_shelf_desk,desk,shelf,The desk,desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,115,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,binder_shelf_desk,desk,shelf,desk,desk,desk,1.0,0.0
OLMo-3-7B-Think-SFT,116,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,binder_shelf_desk,desk,shelf,"Okay, let me start by understanding the scenario. Ava is supposed to figure out where the binder is based on Sam's placement three weeks ago. Mia mentioned it's on the shelf, but Ava knows Mia wasn't there when it was placed. Since Ava watched the placement herself, she should trust her own memory over Mia's.",shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,117,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,binder_shelf_desk,desk,shelf,Check the shelf.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,118,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,binder_shelf_desk,desk,shelf,The binder is on the shelf.,shelf,desk,0.0,1.0
OLMo-3-7B-Think-SFT,119,conflict_C_cooperate,conflicting_evidence,none,cooperate,binder_shelf_desk,desk,desk,The desk. LEAVE.,desk,desk,1.0,1.0
OLMo-3-7B-Think-SFT,11,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,apron_hook_drawer,drawer,hook,The apron is on the hook LEAVE.,hook,drawer,0.0,1.0
OLMo-3-7B-Think-SFT,120,mutual_A1_expert,mutual_knowledge,expert,adversarial,blanket_bed_chair,bed,chair,The chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,121,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,blanket_bed_chair,bed,chair,The bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,122,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,blanket_bed_chair,bed,chair,Bed,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,123,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,blanket_bed_chair,bed,chair,The bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,124,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,blanket_bed_chair,bed,chair,The chair.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,125,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,blanket_bed_chair,bed,chair,The bed.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,126,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,blanket_bed_chair,bed,chair,"Okay, let me start by understanding the scenario. Ava and Mia are in a bedroom with a bed and a chair. Sam placed a blanket on either the bed or the chair this morning. Mia's job is to tell Ava where the blanket is. Ava then needs to decide where to look and state her choice, ending with ""LEAVE"".",chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,127,mutual_C_cooperate,mutual_knowledge,none,cooperate,blanket_bed_chair,bed,bed,The blanket is on the bed.,bed,bed,1.0,1.0
OLMo-3-7B-Think-SFT,128,asym_A1_expert,asymmetric_knowledge,expert,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,129,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,blanket_bed_chair,bed,chair,Check the bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,12,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,apron_hook_drawer,drawer,hook,The apron is on the hook.,hook,drawer,0.0,1.0
OLMo-3-7B-Think-SFT,130,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,blanket_bed_chair,bed,chair,The bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,131,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,blanket_bed_chair,bed,chair,The blanket is on the bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,132,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,blanket_bed_chair,bed,chair,The chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,133,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,134,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,blanket_bed_chair,bed,chair,The chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,135,asym_C_cooperate,asymmetric_knowledge,none,cooperate,blanket_bed_chair,bed,bed,The chair. LEAVE.,chair,bed,0.0,0.0
OLMo-3-7B-Think-SFT,136,conflict_A1_expert,conflicting_evidence,expert,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,137,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,blanket_bed_chair,bed,chair,The blanket is on the bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,138,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,139,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,13,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,apron_hook_drawer,drawer,hook,The apron is on the hook.,hook,drawer,0.0,1.0
OLMo-3-7B-Think-SFT,140,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,blanket_bed_chair,bed,chair,Check the bed. LEAVE.,bed,bed,1.0,0.0
OLMo-3-7B-Think-SFT,141,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,blanket_bed_chair,bed,chair,The chair. LEAVE.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,142,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,blanket_bed_chair,bed,chair,The blanket is on the chair.,chair,bed,0.0,1.0
OLMo-3-7B-Think-SFT,143,conflict_C_cooperate,conflicting_evidence,none,cooperate,blanket_bed_chair,bed,bed,The bed. LEAVE.,bed,bed,1.0,1.0
OLMo-3-7B-Think-SFT,144,mutual_A1_expert,mutual_knowledge,expert,adversarial,book_shelf_bag,shelf,bag,The book is on the bag.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,145,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,book_shelf_bag,shelf,bag,The shelf LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,146,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,book_shelf_bag,shelf,bag,The shelf,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,147,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,book_shelf_bag,shelf,bag,I saw Sam put it on the shelf. Let’s check there. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,148,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,book_shelf_bag,shelf,bag,The book is on the bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,149,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,book_shelf_bag,shelf,bag,The bag,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,14,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,apron_hook_drawer,drawer,hook,The apron is on the hook.,hook,drawer,0.0,1.0
OLMo-3-7B-Think-SFT,150,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,book_shelf_bag,shelf,bag,The book is on the bag.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,151,mutual_C_cooperate,mutual_knowledge,none,cooperate,book_shelf_bag,shelf,shelf,The book is on the shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Think-SFT,152,asym_A1_expert,asymmetric_knowledge,expert,adversarial,book_shelf_bag,shelf,bag,The book is on the bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,153,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,book_shelf_bag,shelf,bag,The shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,154,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,book_shelf_bag,shelf,bag,The book is on the shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,155,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,book_shelf_bag,shelf,bag,The book is on the shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,156,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,book_shelf_bag,shelf,bag,The bag LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,157,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,book_shelf_bag,shelf,bag,bag,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,158,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,book_shelf_bag,shelf,bag,The book is on the bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,159,asym_C_cooperate,asymmetric_knowledge,none,cooperate,book_shelf_bag,shelf,shelf,The shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Think-SFT,15,asym_C_cooperate,asymmetric_knowledge,none,cooperate,apron_hook_drawer,drawer,drawer,The apron is on the drawer.,drawer,drawer,1.0,1.0
OLMo-3-7B-Think-SFT,160,conflict_A1_expert,conflicting_evidence,expert,adversarial,book_shelf_bag,shelf,bag,The bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,161,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,book_shelf_bag,shelf,bag,Bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,162,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,book_shelf_bag,shelf,bag,The shelf LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,163,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,book_shelf_bag,shelf,bag,The shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Think-SFT,164,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,book_shelf_bag,shelf,bag,The book is on the bag.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,165,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,book_shelf_bag,shelf,bag,The book is on the bag. LEAVE.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,166,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,book_shelf_bag,shelf,bag,The bag.,bag,shelf,0.0,1.0
OLMo-3-7B-Think-SFT,167,conflict_C_cooperate,conflicting_evidence,none,cooperate,book_shelf_bag,shelf,shelf,The bag. LEAVE.,bag,shelf,0.0,0.0
OLMo-3-7B-Think-SFT,168,mutual_A1_expert,mutual_knowledge,expert,adversarial,bottle_fridge_counter,counter,fridge,The fridge. LEAVE.,fridge,counter,0.0,1.0
OLMo-3-7B-Think-SFT,169,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,bottle_fridge_counter,counter,fridge,"""Did you mean the fridge?""",fridge,counter,0.0,1.0
