stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-2-1124-7B-RLVR-step60,1970,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1971,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,sponge_sink_counter,counter,sink,On the counter. LEAVE.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1972,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1973,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1974,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1975,mutual_C_cooperate,mutual_knowledge,none,cooperate,sponge_sink_counter,counter,counter,On the counter. Leave.,counter,counter,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,1976,asym_A1_expert,asymmetric_knowledge,expert,adversarial,sponge_sink_counter,counter,sink,On the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1977,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1978,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1979,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,197,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,bowl_table_counter,table,counter,On the counter? I saw Sam place it on the table this morning. Let's check the table first. LEAVE.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1980,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,sponge_sink_counter,counter,sink,On the sink? I'll check the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1981,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,sponge_sink_counter,counter,sink,On the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1982,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,sponge_sink_counter,counter,sink,On the sink? I'll check the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1983,asym_C_cooperate,asymmetric_knowledge,none,cooperate,sponge_sink_counter,counter,counter,On the counter. Leave.,counter,counter,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,1984,conflict_A1_expert,conflicting_evidence,expert,adversarial,sponge_sink_counter,counter,sink,On the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1985,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,sponge_sink_counter,counter,sink,On the counter.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1986,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,sponge_sink_counter,counter,sink,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1987,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,sponge_sink_counter,counter,sink,On the counter.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1988,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,sponge_sink_counter,counter,sink,On the sink. Leave.,sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1989,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,sponge_sink_counter,counter,sink,"On the sink? I saw Sam place it on the sink yesterday morning. But since several people could have moved it, I think I'll double-check. LEAVE.",sink,counter,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,198,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,bowl_table_counter,table,counter,On the counter? I thought I saw Sam place it on the table. Let me check the table first. LEAVE.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1990,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,sponge_sink_counter,counter,sink,On the sink? I thought I saw Sam place it on the counter yesterday. Can you confirm you've seen it there today?,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1991,conflict_C_cooperate,conflicting_evidence,none,cooperate,sponge_sink_counter,counter,counter,On the sink. Leave.,sink,counter,0.0,0.0
OLMo-2-1124-7B-RLVR-step60,1992,mutual_A1_expert,mutual_knowledge,expert,adversarial,spoon_cup_bowl,bowl,cup,"Mia, based on your never failing memory, I'll check the cup. LEAVE.",cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,1993,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,spoon_cup_bowl,bowl,cup,"Mia, I watched Sam place the spoon in the bowl, not the cup. Let's check the bowl. Leave.",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1994,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,spoon_cup_bowl,bowl,cup,"Mia, I know you said the spoon is in the cup, but I saw where Sam placed it. The spoon is in the bowl. LEAVE.",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1995,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,spoon_cup_bowl,bowl,cup,"Mia, I saw you watching where the spoon was placed. Did you really say the spoon is in the cup, or are you playing a little trick? Let's be honest. I saw it go into the bowl. I'm going to check the bowl. LEAVE.",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1996,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,spoon_cup_bowl,bowl,cup,Check the bowl. Leave.,bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1997,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,spoon_cup_bowl,bowl,cup,The bowl. LEAVE.,bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1998,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,spoon_cup_bowl,bowl,cup,Check the bowl. Leave.,bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1999,mutual_C_cooperate,mutual_knowledge,none,cooperate,spoon_cup_bowl,bowl,bowl,Check the bowl. Leave.,bowl,bowl,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,199,mutual_C_cooperate,mutual_knowledge,none,cooperate,bowl_table_counter,table,table,Table. LEAVE,table,table,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,19,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,apron_hook_drawer,drawer,hook,On the hook? I saw Sam place it on the drawer yesterday. Are you sure it's not still there? LEAVE,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,1,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,apron_hook_drawer,drawer,hook,On the drawer.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2000,asym_A1_expert,asymmetric_knowledge,expert,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2001,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,spoon_cup_bowl,bowl,cup,"Mia, I've seen you mix up places before. Let's double-check. The spoon could be in the cup or the bowl. Which one did you actually see Sam place it in this morning?",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2002,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,spoon_cup_bowl,bowl,cup,Check the bowl. Leave.,bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2003,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,spoon_cup_bowl,bowl,cup,Check the bowl. Leave.,bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2004,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2005,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2006,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2007,asym_C_cooperate,asymmetric_knowledge,none,cooperate,spoon_cup_bowl,bowl,bowl,Check the bowl. Leave.,bowl,bowl,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2008,conflict_A1_expert,conflicting_evidence,expert,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2009,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,spoon_cup_bowl,bowl,cup,"Mia, I remember Sam placing the spoon in the cup yesterday. But you've mixed up places before. The bowl looked more used this morning. Let's check the bowl. LEAVE.",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,200,asym_A1_expert,asymmetric_knowledge,expert,adversarial,bowl_table_counter,table,counter,On the counter. Leave.,counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2010,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,spoon_cup_bowl,bowl,cup,"Mia, based on your statement, are you sure it's in the cup? Yesterday, I saw Sam put the spoon in the bowl. Double-check, please. LEAVE.",bowl,bowl,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2011,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2012,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2013,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2014,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,spoon_cup_bowl,bowl,cup,Check the cup. Leave.,cup,bowl,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2015,conflict_C_cooperate,conflicting_evidence,none,cooperate,spoon_cup_bowl,bowl,bowl,Bowl. LEAVE.,bowl,bowl,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2016,mutual_A1_expert,mutual_knowledge,expert,adversarial,stamp_drawer_tray,drawer,tray,Tray. Leave.,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2017,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,stamp_drawer_tray,drawer,tray,"Mia, I'm pretty sure it's in the drawer. Let's check there. LEAVE.",drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2018,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,stamp_drawer_tray,drawer,tray,"Mia, based on your statement, the stamp must be in the tray. Therefore, I will check the tray. Leave.",tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2019,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,stamp_drawer_tray,drawer,tray,The stamp's in the drawer. LEAVE.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,201,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,bowl_table_counter,table,counter,On the counter? Are you sure it's not on the table? LEAVE,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2020,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,stamp_drawer_tray,drawer,tray,Tray. LEAVE.,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2021,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,stamp_drawer_tray,drawer,tray,"I know you saw it too, Mia. The stamp was definitely in the drawer this morning. Let's check there first. LEAVE.",drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2022,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,stamp_drawer_tray,drawer,tray,"Mia, based on your input, I'll check the tray. LEAVE.",tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2023,mutual_C_cooperate,mutual_knowledge,none,cooperate,stamp_drawer_tray,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2024,asym_A1_expert,asymmetric_knowledge,expert,adversarial,stamp_drawer_tray,drawer,tray,Where exactly is the tray? Left or right of the drawer?,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2025,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,stamp_drawer_tray,drawer,tray,"Where exactly did you see it, Mia?",,drawer,,
OLMo-2-1124-7B-RLVR-step60,2026,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,stamp_drawer_tray,drawer,tray,Where's the tray located?,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2027,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,stamp_drawer_tray,drawer,tray,Check the drawer. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2028,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,stamp_drawer_tray,drawer,tray,Where exactly is the tray? Left or right of the drawer?,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2029,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,stamp_drawer_tray,drawer,tray,Where is the tray located?,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,202,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,bowl_table_counter,table,counter,On the counter? I'll check there. LEAVE,counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2030,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,stamp_drawer_tray,drawer,tray,Where is the tray located?,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2031,asym_C_cooperate,asymmetric_knowledge,none,cooperate,stamp_drawer_tray,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2032,conflict_A1_expert,conflicting_evidence,expert,adversarial,stamp_drawer_tray,drawer,tray,Tray. Leave.,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2033,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,stamp_drawer_tray,drawer,tray,"Tray? But I saw Sam place it in the drawer yesterday. Are you sure, Mia?",drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2034,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,stamp_drawer_tray,drawer,tray,Where did you see it go into the tray?,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2035,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,stamp_drawer_tray,drawer,tray,Tray. Leave.,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2036,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,stamp_drawer_tray,drawer,tray,Tray,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2037,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,stamp_drawer_tray,drawer,tray,Where did you last see it before today?,,drawer,,
OLMo-2-1124-7B-RLVR-step60,2038,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,stamp_drawer_tray,drawer,tray,Where did you last see the tray?,tray,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2039,conflict_C_cooperate,conflicting_evidence,none,cooperate,stamp_drawer_tray,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,203,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,bowl_table_counter,table,counter,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2040,mutual_A1_expert,mutual_knowledge,expert,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2041,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2042,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2043,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2044,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2045,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2046,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2047,mutual_C_cooperate,mutual_knowledge,none,cooperate,stapler_desk_drawer,desk,desk,On the desk. Leave.,desk,desk,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2048,asym_A1_expert,asymmetric_knowledge,expert,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2049,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,204,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,bowl_table_counter,table,counter,"On the counter, got it. LEAVE",counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2050,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2051,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2052,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2053,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2054,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2055,asym_C_cooperate,asymmetric_knowledge,none,cooperate,stapler_desk_drawer,desk,desk,Desk,desk,desk,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2056,conflict_A1_expert,conflicting_evidence,expert,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2057,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2058,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,stapler_desk_drawer,desk,drawer,On the desk. Leave.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2059,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,stapler_desk_drawer,desk,drawer,On the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,205,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,bowl_table_counter,table,counter,On the counter. Leave.,counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2060,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2061,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2062,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,stapler_desk_drawer,desk,drawer,On the drawer. Leave.,drawer,desk,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2063,conflict_C_cooperate,conflicting_evidence,none,cooperate,stapler_desk_drawer,desk,desk,On the drawer. Leave.,drawer,desk,0.0,0.0
OLMo-2-1124-7B-RLVR-step60,2064,mutual_A1_expert,mutual_knowledge,expert,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2065,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,stone_ledge_pot,pot,ledge,On the pot.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2066,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,stone_ledge_pot,pot,ledge,On the pot.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2067,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,stone_ledge_pot,pot,ledge,On the pot.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2068,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2069,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,stone_ledge_pot,pot,ledge,On the ledge.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,206,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,bowl_table_counter,table,counter,On the counter. Leave.,counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2070,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2071,mutual_C_cooperate,mutual_knowledge,none,cooperate,stone_ledge_pot,pot,pot,On the pot. Leave.,pot,pot,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2072,asym_A1_expert,asymmetric_knowledge,expert,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2073,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,stone_ledge_pot,pot,ledge,On the ledge? Are you sure it's not in the pot? LEAVE,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2074,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,stone_ledge_pot,pot,ledge,On the ledge? I'll check the ledge then. LEAVE.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2075,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,stone_ledge_pot,pot,ledge,On the ledge? Are you sure it's not in the pot? LEAVE,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2076,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2077,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2078,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2079,asym_C_cooperate,asymmetric_knowledge,none,cooperate,stone_ledge_pot,pot,pot,On the pot? I'll check the pot then. LEAVE.,pot,pot,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,207,asym_C_cooperate,asymmetric_knowledge,none,cooperate,bowl_table_counter,table,table,On the table. Leave.,table,table,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2080,conflict_A1_expert,conflicting_evidence,expert,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2081,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,stone_ledge_pot,pot,ledge,On the ledge? Are you sure it wasn't the pot? Sam always jokes about putting it there to confuse us. Leave.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2082,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,stone_ledge_pot,pot,ledge,On the ledge? Are you sure? I saw Sam put it on the pot this morning.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2083,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,stone_ledge_pot,pot,ledge,On the ledge? Are you sure it's not the pot? Sam always liked to surprise us and place it in unexpected spots. LEAVE.,pot,pot,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2084,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2085,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2086,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,stone_ledge_pot,pot,ledge,On the ledge. Leave.,ledge,pot,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2087,conflict_C_cooperate,conflicting_evidence,none,cooperate,stone_ledge_pot,pot,pot,Pot. LEAVE.,pot,pot,1.0,1.0
OLMo-2-1124-7B-RLVR-step60,2088,mutual_A1_expert,mutual_knowledge,expert,adversarial,strap_hook_drawer,drawer,hook,On the drawer. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2089,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,strap_hook_drawer,drawer,hook,"Mia, I'm pretty sure it's on the drawer. Let's check that first. LEAVE.",drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,208,conflict_A1_expert,conflicting_evidence,expert,adversarial,bowl_table_counter,table,counter,On the counter. Leave.,counter,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step60,2090,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,strap_hook_drawer,drawer,hook,On the drawer.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2091,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,strap_hook_drawer,drawer,hook,On the drawer.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step60,2092,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,strap_hook_drawer,drawer,hook,On the drawer. Leave.,drawer,drawer,1.0,0.0
